recipient,token,filing_token,csv_url,state,date,contribution_amount
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/11/2020,23
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/12/2020,568
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/13/2020,15
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/14/2020,205
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/15/2020,168
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/16/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/17/2020,40
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/18/2020,45
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/19/2020,8
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/20/2020,66
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/21/2020,175
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/22/2020,78
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/23/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/24/2020,5
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/25/2020,15
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/26/2020,93
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/27/2020,40
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,6/28/2020,300
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,8/31/2020,58
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/1/2020,55
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/2/2020,215
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/3/2020,180
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/4/2020,83
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/5/2020,173
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/6/2020,150
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/7/2020,185
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/8/2020,65
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/9/2020,96
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/10/2020,100
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/11/2020,10
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/12/2020,98
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/13/2020,140
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/14/2020,185
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/15/2020,165
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/16/2020,45
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/17/2020,130
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/18/2020,123
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/19/2020,70
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/20/2020,595
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/21/2020,88
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/22/2020,105
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/23/2020,625
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/24/2020,155
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/25/2020,190
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/26/2020,60
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/27/2020,650
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/28/2020,190
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/29/2020,75
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,9/30/2020,15
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,10/1/2020,213
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,10/2/2020,215
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,10/3/2020,45
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,10/4/2020,45
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,10/5/2020,260
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,10/6/2020,50
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,10/7/2020,213
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,10/8/2020,165
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,10/9/2020,1108
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,10/10/2020,168
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OH,10/11/2020,415
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,5/27/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,5/29/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,5/30/2020,100
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,6/11/2020,35
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,6/12/2020,15
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,6/13/2020,50
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,6/21/2020,100
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,6/24/2020,50
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,8/31/2020,35
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/1/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/2/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/4/2020,35
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/6/2020,35
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/8/2020,150
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/9/2020,36
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/10/2020,31
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/11/2020,20
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/12/2020,5
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/13/2020,133
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/14/2020,20
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/15/2020,23
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/17/2020,43
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/18/2020,80
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/19/2020,30
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/20/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/21/2020,110
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/22/2020,81
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/24/2020,70
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/25/2020,45
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/26/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/27/2020,33
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/29/2020,30
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,9/30/2020,20
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,10/1/2020,75
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,10/2/2020,85
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,10/3/2020,10
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,10/4/2020,36
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,10/5/2020,37
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,10/6/2020,75
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,10/7/2020,2
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,10/8/2020,130
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,10/9/2020,5
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,10/10/2020,35
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OK,10/11/2020,210
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,ON,9/28/2020,500
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,5/25/2020,108
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,5/26/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,5/27/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,5/28/2020,130
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,5/29/2020,150
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,5/30/2020,171
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,5/31/2020,218
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/1/2020,176
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/2/2020,64
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/3/2020,94
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/4/2020,10
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/5/2020,137
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/6/2020,104
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/7/2020,56
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/8/2020,66
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/9/2020,177
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/10/2020,173
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/11/2020,45
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/12/2020,168
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/13/2020,75
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/14/2020,77
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/15/2020,36
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/16/2020,53
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/17/2020,30
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/18/2020,45
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/19/2020,168
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/20/2020,158
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/21/2020,91
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/22/2020,148
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/23/2020,60
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/24/2020,5
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/25/2020,15
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/26/2020,10
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/27/2020,115
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,6/28/2020,43
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,8/31/2020,18
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/1/2020,113
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/2/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/3/2020,10
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/4/2020,138
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/5/2020,140
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/6/2020,68
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/7/2020,175
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/8/2020,55
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/9/2020,100
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/10/2020,130
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/11/2020,20
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/12/2020,146
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/13/2020,413
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/14/2020,30
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/15/2020,175
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/16/2020,1020
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/17/2020,50
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/18/2020,35
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/19/2020,190
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/20/2020,240
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/21/2020,265
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/22/2020,110
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/23/2020,165
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/24/2020,161
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/25/2020,246
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/26/2020,166
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/27/2020,133
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/28/2020,540
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/29/2020,114
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,9/30/2020,490
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/1/2020,125
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/2/2020,345
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/3/2020,180
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/4/2020,197
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/5/2020,773
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/6/2020,754
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/7/2020,520
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/8/2020,1006
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/9/2020,230
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/10/2020,370
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/11/2020,55
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,OR,10/13/2020,30000
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,5/25/2020,20
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,5/26/2020,220
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,5/27/2020,315
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,5/28/2020,15
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,5/29/2020,30
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,5/30/2020,45
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,5/31/2020,90
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/1/2020,290
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/2/2020,155
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/3/2020,208
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/4/2020,85
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/5/2020,80
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/6/2020,103
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/7/2020,65
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/8/2020,38
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/9/2020,204
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/10/2020,18
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/11/2020,25
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/12/2020,65
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/13/2020,30
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/14/2020,20
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/15/2020,90
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/16/2020,55
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/17/2020,60
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/18/2020,125
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/19/2020,55
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/20/2020,130
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/21/2020,380
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/22/2020,60
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/23/2020,10
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/24/2020,23
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/25/2020,61
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/26/2020,203
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/27/2020,85
HOUSE MAJORITY PAC,C00495028,FEC-1457969,http://docquery.fec.gov/csv/969/1457969.csv,PA,6/28/2020,63
